entry,numberOfJets,numberOfBJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
670,3,0,290.871,326.658,102.764,44.3338,-1,1.76566,0.73357,1.80433,0,2.31617,-1.84374,-1.66994,0,20.5137,13.153,7.14341,0
671,1,0,399.97,343.93,-1,-1,-1,2.06273,0,0,0,-1.89463,0,0,0,36.1337,0,0,0
672,1,0,231.566,256.475,-1,-1,-1,1.29732,0,0,0,-0.747717,0,0,0,26.2672,0,0,0
673,2,0,98.5459,159.354,39.1122,-1,-1,-0.663184,0.856484,0,0,1.6028,-2.32357,0,0,17.8227,5.67555,0,0
674,1,0,173.67,198.731,-1,-1,-1,-0.997743,0,0,0,2.31113,0,0,0,18.2571,0,0,0
675,3,0,238.141,298.587,55.3727,40.3567,-1,0.0742795,1.74682,-2.03254,0,-1.65775,1.224,0.266295,0,47.7577,6.08022,6.9211,0
676,4,0,62.1252,127.888,56.3895,48.6245,42.2336,0.385697,1.90683,1.35765,-1.98203,0.89577,-1.18428,-2.37765,0.951412,19.0244,6.50884,9.82435,7.23447
677,4,0,505.136,316.293,136.375,60.8023,35.2016,-2.32149,1.10799,-1.87964,1.20448,-2.51123,-2.22393,-2.07838,-1.54714,29.9132,18.7085,13.1193,9.83267
678,2,0,134.242,238.797,57.6897,-1,-1,-0.00133864,1.96522,0,0,-3.09586,0.425541,0,0,17.4503,11.4745,0,0
679,2,0,145.761,280.189,146.004,-1,-1,-1.24705,1.62855,0,0,1.77454,-0.961887,0,0,34.2584,18.8562,0,0
680,1,0,190.806,183.506,-1,-1,-1,-0.383807,0,0,0,2.94423,0,0,0,18.0186,0,0,0
681,2,0,132.26,191.114,186.458,-1,-1,2.24927,-0.835332,0,0,-1.95079,0.56658,0,0,15.818,14.0651,0,0
682,1,0,391.121,402.918,-1,-1,-1,1.74519,0,0,0,3.06171,0,0,0,25.5089,0,0,0
683,2,0,100.918,205.588,128.875,-1,-1,-1.2653,-1.86556,0,0,-1.6428,1.72311,0,0,22.079,19.9653,0,0
684,1,0,199.648,220.359,-1,-1,-1,-1.17181,0,0,0,2.79471,0,0,0,33.6725,0,0,0
685,1,0,224.539,201.573,-1,-1,-1,0.102565,0,0,0,-2.00323,0,0,0,26.4394,0,0,0
686,2,0,184.048,405.721,174.327,-1,-1,1.68157,-0.38042,0,0,-2.37361,0.738828,0,0,28.815,21.2484,0,0
687,2,0,319.865,251.369,73.6704,-1,-1,-0.151231,1.56788,0,0,-3.03961,-3.00858,0,0,25.0161,7.62645,0,0
688,2,0,219.39,245.802,65.9724,-1,-1,-1.3024,-0.866253,0,0,-1.51863,-1.20908,0,0,38.913,8.43132,0,0
689,3,0,326.706,161.994,63.9436,56.3796,-1,0.387875,-0.164103,-1.48779,0,-2.03665,-2.45596,-2.41698,0,25.7323,13.8195,10.5212,0
690,1,0,286.428,325.589,-1,-1,-1,0.161306,0,0,0,2.2216,0,0,0,23.9132,0,0,0
691,1,0,142.13,198.307,-1,-1,-1,1.36732,0,0,0,2.62652,0,0,0,28.4602,0,0,0
692,2,0,223.45,204.386,38.491,-1,-1,0.356145,-1.25838,0,0,1.63763,-1.33177,0,0,13.8889,7.6667,0,0
693,2,0,166.283,194.838,37.3947,-1,-1,2.00045,-0.449773,0,0,-0.834679,2.3112,0,0,20.3309,5.72216,0,0
694,1,0,346.78,378.369,-1,-1,-1,0.392564,0,0,0,2.93453,0,0,0,37.9116,0,0,0
695,3,0,154.903,259.707,240.642,197.689,-1,1.51277,-1.62935,-0.851428,0,0.9152,-1.9697,-2.0366,0,34.3178,27.3109,28.8405,0
696,3,0,239.009,186.574,76.7805,50.6654,-1,0.469833,0.965972,-1.32966,0,1.54751,-2.26261,2.16521,0,15.7746,10.3932,8.41533,0
697,4,0,153.451,221.229,57.5241,44.9682,35.1068,0.674187,0.485858,2.2258,1.3616,1.02556,1.94215,-2.04134,-2.07653,25.2345,16.1625,8.92382,5.54544
698,2,0,484.069,558.889,49.7178,-1,-1,0.351549,1.79768,0,0,-1.65979,2.50736,0,0,49.3342,11.9262,0,0
699,2,0,262.299,166.253,77.2001,-1,-1,-1.37659,0.174038,0,0,-1.99881,-2.24951,0,0,27.0758,9.30115,0,0
700,1,0,177.562,202.165,-1,-1,-1,0.746643,0,0,0,-1.00866,0,0,0,30.0983,0,0,0
701,2,0,176.355,115.037,94.1873,-1,-1,-1.67715,-1.23764,0,0,-2.67307,2.95894,0,0,20.3486,14.2515,0,0
702,2,0,283.657,340.756,66.2255,-1,-1,0.332481,0.778314,0,0,1.74744,-1.71135,0,0,31.5579,7.28517,0,0
703,1,0,430.675,437.139,-1,-1,-1,0.627621,0,0,0,1.10135,0,0,0,48.7762,0,0,0
704,1,0,354.147,61.2277,-1,-1,-1,1.07199,0,0,0,-1.15455,0,0,0,12.732,0,0,0
705,2,0,213.299,257.78,77.052,-1,-1,-0.423993,0.973918,0,0,-0.960364,1.84109,0,0,16.2152,15.8289,0,0
706,2,0,314.872,231.78,112.401,-1,-1,0.691612,-0.501721,0,0,1.75272,1.49924,0,0,28.882,13.7581,0,0
707,3,0,264.172,177.471,59.5119,40.4655,-1,0.044764,-2.2797,0.712395,0,-2.13613,-2.68944,-2.00096,0,22.5466,10.8616,6.7076,0
708,6,0,304.919,232.417,93.4287,60.6121,47.4724,-0.293494,0.41505,-0.526524,0.77211,-0.52081,-0.757065,-0.000563627,1.88819,26.4639,10.2068,8.90574,4.62779
709,1,0,179.981,161.244,-1,-1,-1,-0.933977,0,0,0,2.095,0,0,0,14.8211,0,0,0
710,2,0,835.801,569.744,362.454,-1,-1,0.651119,-1.1902,0,0,1.84448,1.13738,0,0,36.8739,27.5142,0,0
711,3,0,84.001,201.247,94.0569,36.3036,-1,-1.54352,1.4682,1.68134,0,1.97896,-1.35882,-1.85498,0,19.2234,13.2369,7.16704,0
712,2,0,309.334,174.672,147.355,-1,-1,-1.99706,-2.27906,0,0,1.2983,0.917077,0,0,22.1968,21.8512,0,0
713,1,0,274.458,352.667,-1,-1,-1,1.58556,0,0,0,1.57851,0,0,0,33.1296,0,0,0
714,2,0,250.096,193.084,69.5122,-1,-1,1.71976,-0.440888,0,0,0.25147,0.0815551,0,0,21.8028,10.4632,0,0
715,3,0,395.141,335.508,74.7207,55.2877,-1,0.0167193,1.63689,0.0297354,0,3.13906,2.14455,1.96823,0,45.0073,12.9375,11.3564,0
716,2,0,302.378,173.343,139.619,-1,-1,0.0583508,1.52774,0,0,-1.07802,-1.64945,0,0,22.4595,9.93169,0,0
717,1,0,221.465,256.707,-1,-1,-1,0.398805,0,0,0,-0.755235,0,0,0,26.3858,0,0,0
718,1,0,164.03,162.712,-1,-1,-1,-0.200077,0,0,0,0.193849,0,0,0,18.9023,0,0,0
719,2,0,218.993,222.811,90.005,-1,-1,0.581985,1.54719,0,0,-2.50454,2.19484,0,0,40.3181,9.70455,0,0
720,2,0,379.051,327.866,124.177,-1,-1,-1.29796,0.680206,0,0,0.290726,-0.864007,0,0,45.0628,16.356,0,0
721,2,0,21.5261,158.924,156.163,-1,-1,0.0107617,0.836877,0,0,-0.186908,-2.90332,0,0,13.6322,17.4956,0,0
722,2,0,737.12,581.879,150.268,-1,-1,0.557692,-0.346009,0,0,-1.02239,-0.985618,0,0,77.2545,16.1135,0,0
723,1,0,263.595,227.891,-1,-1,-1,0.775028,0,0,0,-3.03758,0,0,0,20.8223,0,0,0
724,2,0,182.829,186.484,41.8545,-1,-1,-0.0675775,1.87134,0,0,-3.07533,-0.669453,0,0,43.6997,8.69515,0,0
725,3,0,214.019,200.926,43.3336,41.6627,-1,-0.872119,-0.468247,-2.13788,0,1.0042,1.43474,-2.24205,0,28.409,9.06314,9.03044,0
726,3,0,319.297,210.991,50.839,36.1988,-1,1.30741,-1.29573,0.0405126,0,-2.48933,-2.77005,-2.35282,0,27.3401,10.4068,6.61501,0
727,1,0,234.545,218.302,-1,-1,-1,1.24847,0,0,0,-1.75799,0,0,0,34.9426,0,0,0
728,4,0,672.023,353.376,322.144,141.78,51.8023,0.600566,-2.15067,1.4278,0.694859,2.08329,1.48482,0.327279,1.54885,39.6381,22.9569,15.9713,11.6282
729,1,0,229.468,212.842,-1,-1,-1,-0.119825,0,0,0,2.79004,0,0,0,29.4281,0,0,0
730,1,0,252.218,381.78,-1,-1,-1,1.33084,0,0,0,1.99668,0,0,0,48.4622,0,0,0
731,1,0,372.312,411.361,-1,-1,-1,-0.858673,0,0,0,0.636245,0,0,0,31.66,0,0,0
732,1,0,248.017,228.441,-1,-1,-1,-1.71904,0,0,0,-2.39005,0,0,0,33.1948,0,0,0
733,4,0,233.614,230.426,220.932,98.1549,47.5432,1.55959,-0.848586,-1.98654,-1.19208,-0.586059,2.03291,-1.58017,2.88794,33.4066,31.0979,12.8263,6.78045
734,2,0,204.156,81.8057,76.4294,-1,-1,-0.511997,0.0419217,0,0,-3.10109,2.69521,0,0,11.7134,14.7242,0,0
735,2,0,26.7842,176.072,162.709,-1,-1,-1.60058,0.631911,0,0,0.898909,-2.17211,0,0,25.6146,36.5508,0,0
736,1,0,319.453,401.176,-1,-1,-1,0.272826,0,0,0,0.903494,0,0,0,49.7631,0,0,0
737,3,0,951.367,677.002,231.344,58.1081,-1,-0.712047,-0.0841895,-0.658633,0,0.146253,0.166968,-0.434891,0,57.6699,30.9392,7.58832,0
738,1,0,279.956,315.868,-1,-1,-1,-0.124813,0,0,0,2.24526,0,0,0,22.4514,0,0,0
739,2,0,194.58,202.996,41.1316,-1,-1,0.857552,1.24908,0,0,2.63157,-2.72669,0,0,21.5521,7.34424,0,0
740,2,0,90.9187,178.782,35.85,-1,-1,-0.927191,-1.48531,0,0,-1.61779,-1.88888,0,0,18.6623,4.50973,0,0
741,2,0,269.509,219.781,52.3606,-1,-1,0.546062,0.773594,0,0,-0.802824,-1.28556,0,0,44.553,7.29618,0,0
742,4,0,107.914,237.07,122.318,51.5824,36.3773,0.849392,1.4191,-1.26368,1.54353,3.02985,0.672207,-1.67736,0.14831,10.1462,24.2535,6.97922,6.54833
743,2,0,360.829,352.571,47.1683,-1,-1,-2.36617,1.77594,0,0,-0.209468,1.77127,0,0,48.6569,8.45553,0,0
744,2,0,272.192,306.922,51.1708,-1,-1,0.840185,0.291236,0,0,-2.12698,-1.37479,0,0,35.5177,11.9746,0,0
745,1,0,254.042,229.574,-1,-1,-1,1.40907,0,0,0,3.12222,0,0,0,20.6411,0,0,0
746,2,0,148.854,196.619,86.4467,-1,-1,-0.535148,1.14833,0,0,-0.783019,2.52147,0,0,19.3524,14.0732,0,0
747,2,0,253.562,205.805,63.7348,-1,-1,0.288557,1.27707,0,0,2.31354,2.79262,0,0,31.0119,8.65843,0,0
748,1,0,368.113,81.7572,-1,-1,-1,-1.15746,0,0,0,1.77822,0,0,0,12.332,0,0,0
749,1,0,201.555,169.464,-1,-1,-1,-0.667095,0,0,0,-0.559891,0,0,0,16.5674,0,0,0
750,2,0,329.907,325.256,60.3291,-1,-1,-1.52975,1.26529,0,0,0.351202,1.17534,0,0,23.1196,12.5867,0,0
751,3,0,127.012,128.871,121.813,43.0091,-1,-0.286121,2.00665,0.175631,0,-0.0713237,-2.08902,0.421513,0,20.9093,12.0375,8.76143,0
752,1,0,249.15,237.599,-1,-1,-1,2.08634,0,0,0,-3.03808,0,0,0,27.4398,0,0,0
753,2,0,149.141,237.627,117.073,-1,-1,-0.917454,1.92658,0,0,-0.696393,2.08031,0,0,40.4644,16.3123,0,0
754,1,0,259.064,247.5,-1,-1,-1,-1.07369,0,0,0,1.38803,0,0,0,26.1828,0,0,0
755,1,0,386.267,228.954,-1,-1,-1,1.89051,0,0,0,-0.960638,0,0,0,14.0548,0,0,0
756,3,0,407.759,332.738,185.271,48.1539,-1,-0.832499,-0.333702,0.277584,0,-0.157866,1.32779,0.302744,0,36.4133,25.6844,10.1937,0
757,1,0,343.264,358.943,-1,-1,-1,-2.07193,0,0,0,2.00622,0,0,0,20.9984,0,0,0
758,2,0,217.624,154.433,52.4773,-1,-1,0.491731,0.487204,0,0,1.80653,1.23312,0,0,26.92,10.8046,0,0
759,1,0,246.62,255.874,-1,-1,-1,1.71024,0,0,0,-2.44506,0,0,0,29.8131,0,0,0
760,3,0,302.194,107.599,90.4981,78.0757,-1,0.107377,-0.205007,-1.29948,0,-0.755003,0.0634157,-0.278608,0,24.4746,16.2306,11.1953,0
761,1,0,234.419,213.957,-1,-1,-1,-1.30115,0,0,0,0.312101,0,0,0,24.1975,0,0,0
762,2,0,309.524,183.132,130.913,-1,-1,-0.697161,-1.4741,0,0,2.89917,1.48884,0,0,32.752,18.9926,0,0
763,4,0,374.034,155.381,131.509,57.1877,52.2403,1.45242,-0.850574,2.05547,1.71845,1.5055,0.417123,1.1799,1.90776,27.988,15.5746,9.8808,5.23085
764,1,0,205.862,203.081,-1,-1,-1,-1.25916,0,0,0,3.05581,0,0,0,24.0667,0,0,0
765,3,0,196.134,139.203,51.6115,45.591,-1,-0.254747,0.179523,-0.896653,0,-1.54725,-0.168946,-2.20809,0,31.5541,8.57845,8.6963,0
766,3,0,276.779,144.277,56.8577,49.1073,-1,-0.73572,-1.8512,-2.02633,0,0.697936,2.06944,1.05367,0,18.1077,9.24123,10.8169,0
767,2,0,233.808,183.52,70.9755,-1,-1,1.43275,0.680275,0,0,-1.01053,-0.908792,0,0,25.235,11.1449,0,0
768,2,0,384.207,438.081,205.33,-1,-1,2.2951,0.669169,0,0,0.058671,2.08517,0,0,44.7276,26.2117,0,0
769,3,0,588.252,377.713,175.063,167.161,-1,0.0933112,-0.638494,-0.404962,0,-0.822154,0.0574365,0.643233,0,29.3896,21.26,14.8708,0
770,0,0,408.545,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
771,2,0,178.728,177.108,35.1185,-1,-1,-1.08341,-0.513383,0,0,2.55951,-2.15759,0,0,21.9184,7.41216,0,0
772,3,0,71.9084,215.722,100.182,53.6174,-1,0.480822,-1.56887,2.28978,0,-2.89103,-0.00442882,-0.220082,0,22.8921,11.3762,10.2339,0
773,2,0,223.981,167.571,40.1807,-1,-1,-0.59981,-1.64409,0,0,-0.458321,-0.63077,0,0,18.9553,9.68751,0,0
774,1,0,252.793,134.758,-1,-1,-1,2.09847,0,0,0,1.91347,0,0,0,14.9509,0,0,0
775,2,0,177.54,354.878,185.758,-1,-1,1.24588,-1.27822,0,0,1.63542,-1.24519,0,0,36.4975,18.4107,0,0
776,1,0,215.135,190.085,-1,-1,-1,1.68421,0,0,0,0.62252,0,0,0,27.0287,0,0,0
777,1,0,367.247,385.73,-1,-1,-1,0.477295,0,0,0,-2.73746,0,0,0,19.2954,0,0,0
778,1,0,212.468,206.41,-1,-1,-1,-1.00458,0,0,0,1.1168,0,0,0,30.5023,0,0,0
779,2,0,352.426,198.802,51.9961,-1,-1,-1.25938,-1.20009,0,0,-0.51328,0.772514,0,0,19.4044,9.50833,0,0
780,1,0,361.698,346.332,-1,-1,-1,-0.611432,0,0,0,2.52586,0,0,0,50.3155,0,0,0
781,1,0,69.4466,191.594,-1,-1,-1,1.63,0,0,0,0.661091,0,0,0,22.4426,0,0,0
782,1,0,335.684,326.962,-1,-1,-1,1.42152,0,0,0,2.01301,0,0,0,34.5391,0,0,0
783,1,0,347.58,360.309,-1,-1,-1,-0.979782,0,0,0,-2.2622,0,0,0,31.5663,0,0,0
784,3,0,308.778,146.538,94.8281,64.7919,-1,-0.423183,0.948252,0.234129,0,-0.677767,0.0942368,-0.696647,0,25.8824,12.2754,12.5135,0
785,3,0,226.745,176.783,59.7454,50.0105,-1,1.65237,-1.50409,-1.0988,0,-0.263954,-0.575811,-0.92234,0,32.9554,8.5907,9.73493,0
786,1,0,170.949,193.278,-1,-1,-1,-2.17795,0,0,0,-2.35104,0,0,0,22.231,0,0,0
787,3,0,117.057,283.01,173.074,59.2412,-1,0.542284,1.92439,-1.26726,0,1.3378,-1.61944,1.43849,0,18.8313,25.175,12.3057,0
788,2,0,393.348,325.108,87.843,-1,-1,1.73269,-1.08391,0,0,-1.11899,-2.0717,0,0,32.5697,14.4545,0,0
789,1,0,164.131,185.378,-1,-1,-1,1.10187,0,0,0,-0.819511,0,0,0,21.2715,0,0,0
790,1,0,159.586,244.383,-1,-1,-1,-0.553511,0,0,0,0.0271416,0,0,0,24.3841,0,0,0
791,1,0,368.973,453.337,-1,-1,-1,1.12248,0,0,0,-1.00533,0,0,0,40.4844,0,0,0
792,6,0,271.77,178.295,127.874,89.3829,71.3626,0.703408,0.130546,1.3838,0.892712,-2.87404,-1.39257,-2.13578,-0.567986,14.6167,19.7739,9.46095,11.4258
793,2,0,161.851,313.17,152.07,-1,-1,-1.24087,-1.52982,0,0,3.00456,-0.122412,0,0,24.2648,22.6509,0,0
794,1,0,261.167,249.214,-1,-1,-1,-0.792127,0,0,0,2.67939,0,0,0,11.8498,0,0,0
795,3,0,453.743,247.829,243.793,41.508,-1,-0.918876,-1.88916,-0.292479,0,3.02822,2.77592,2.56237,0,27.499,15.2449,7.6307,0
796,1,0,190.249,179.435,-1,-1,-1,-0.56841,0,0,0,-1.90687,0,0,0,20.9844,0,0,0
797,1,0,203.489,184.252,-1,-1,-1,0.228564,0,0,0,1.47537,0,0,0,23.6287,0,0,0
798,3,0,170.434,191.634,53.5578,44.9831,-1,0.601868,-2.38444,0.758313,0,-0.903572,1.89773,-0.440361,0,29.2186,7.1862,6.60556,0
799,1,0,172.216,200.762,-1,-1,-1,0.303389,0,0,0,-0.75353,0,0,0,25.3013,0,0,0
800,3,0,326.134,282.075,96.9803,44.047,-1,0.343074,-0.99444,0.8387,0,-2.76595,-0.854125,-2.59115,0,44.2432,18.1471,7.60715,0
801,1,0,291.786,201.686,-1,-1,-1,-1.67949,0,0,0,0.121421,0,0,0,17.8506,0,0,0
802,1,0,176.826,219.574,-1,-1,-1,-0.967537,0,0,0,2.06521,0,0,0,32.1859,0,0,0
803,1,0,216.219,233.554,-1,-1,-1,-1.87526,0,0,0,-0.271214,0,0,0,22.1245,0,0,0
804,3,0,71.4867,291.49,253.728,56.2605,-1,0.541416,1.27595,-2.22565,0,-1.85193,1.63627,1.87157,0,17.523,21.7146,9.51011,0
805,1,0,171.299,217.23,-1,-1,-1,-1.46656,0,0,0,1.07113,0,0,0,22.3272,0,0,0
806,1,0,154.186,195.106,-1,-1,-1,-0.772943,0,0,0,-2.78066,0,0,0,25.8691,0,0,0
807,1,0,367.011,378.755,-1,-1,-1,1.17058,0,0,0,-1.14401,0,0,0,23.1616,0,0,0
808,1,0,107.269,176.907,-1,-1,-1,0.0980102,0,0,0,-2.32484,0,0,0,29.1153,0,0,0
809,2,0,225.18,205.197,83.2561,-1,-1,0.456441,-1.07434,0,0,-2.40802,2.30525,0,0,24.2214,16.298,0,0
810,2,0,204.569,157.854,82.9528,-1,-1,0.599819,1.95942,0,0,2.81691,2.19727,0,0,31.3894,17.1992,0,0
811,4,0,153.488,175.009,165.615,137.501,46.0079,0.695548,-1.15058,-1.13216,-1.32018,0.608834,-2.53635,-1.87374,-1.09052,39.5858,28.4743,23.4799,8.9934
812,3,0,296.377,194.257,159.44,41.2583,-1,0.00189025,-1.11691,-1.03995,0,-0.0387224,-1.24629,0.630143,0,24.3185,10.3411,7.18395,0
813,2,0,111.742,200.209,92.5854,-1,-1,1.66598,1.67476,0,0,-0.847049,2.3955,0,0,25.8856,14.4967,0,0
814,3,0,122.898,201.371,41.4174,38.6293,-1,-1.8319,-0.2018,-0.036147,0,-2.4597,-1.78699,-0.684826,0,21.436,9.24415,7.32696,0
815,1,0,131.981,189.997,-1,-1,-1,2.19666,0,0,0,2.4992,0,0,0,39.5893,0,0,0
816,2,0,426.148,290.874,129.372,-1,-1,0.170404,-0.361594,0,0,0.517109,0.800023,0,0,51.0231,12.1567,0,0
817,2,0,158.026,179.687,47.8632,-1,-1,-0.52787,-0.222689,0,0,-1.81946,-1.36437,0,0,32.8838,6.32128,0,0
818,1,0,194.372,260.722,-1,-1,-1,-1.47082,0,0,0,1.30242,0,0,0,39.511,0,0,0
819,2,0,331.723,211.901,128.258,-1,-1,0.0651235,0.778323,0,0,1.73021,1.96561,0,0,14.4644,19.6227,0,0
820,2,0,264.147,361.684,66.9391,-1,-1,-0.824672,-1.99884,0,0,-1.08856,2.42761,0,0,44.8018,5.03401,0,0
821,1,0,207.378,181.951,-1,-1,-1,0.517684,0,0,0,-0.899752,0,0,0,24.9917,0,0,0
822,1,0,244.598,255.31,-1,-1,-1,1.52549,0,0,0,-0.622505,0,0,0,28.2118,0,0,0
823,2,0,163.426,207.267,133.133,-1,-1,0.573111,0.0846691,0,0,-1.1477,1.06299,0,0,48.9305,10.2014,0,0
824,2,0,389.216,348.781,51.3665,-1,-1,0.397437,-1.3472,0,0,-1.46543,-1.33324,0,0,27.0265,11.4374,0,0
825,1,0,192.841,160.257,-1,-1,-1,0.145095,0,0,0,2.13657,0,0,0,17.5122,0,0,0
826,2,0,219.911,201.149,70.3072,-1,-1,-0.763636,-1.08167,0,0,-2.11956,-2.65618,0,0,42.6282,11.8898,0,0
827,5,0,303.678,363.987,67.2626,53.0455,48.2695,1.46785,-1.10043,0.891715,0.0207689,-1.46915,2.64378,-1.64821,1.12253,38.5384,12.9482,8.00691,6.5201
828,1,0,156.604,214.916,-1,-1,-1,0.0822811,0,0,0,-1.04504,0,0,0,33.322,0,0,0
829,2,0,231.049,106.541,105.408,-1,-1,-1.19877,-0.807679,0,0,-3.05497,2.23998,0,0,16.4327,15.3217,0,0
830,2,0,166.958,174.602,36.593,-1,-1,-2.02236,-1.88324,0,0,2.01385,-1.95628,0,0,24.1709,6.54676,0,0
831,2,0,224.057,255.296,123.952,-1,-1,2.23243,1.11024,0,0,-0.116969,1.95817,0,0,14.0583,24.4905,0,0
832,1,0,374.796,235.985,-1,-1,-1,0.62145,0,0,0,2.7464,0,0,0,19.6394,0,0,0
833,2,0,1052.99,992.053,64.5256,-1,-1,1.29996,0.199792,0,0,2.13075,0.60088,0,0,43.3033,9.66519,0,0
834,1,0,203.138,209.505,-1,-1,-1,-1.70036,0,0,0,2.43568,0,0,0,24.7074,0,0,0
835,3,0,195.699,194.948,58.3163,40.4975,-1,0.479083,0.97985,-2.11932,0,-1.59894,-0.156739,-2.18328,0,32.639,7.35016,3.89009,0
836,2,0,126.337,235.766,143.067,-1,-1,-2.26678,0.69265,0,0,-0.854143,1.73267,0,0,25.6508,11.7785,0,0
837,1,0,325.929,350.484,-1,-1,-1,1.06158,0,0,0,0.51629,0,0,0,28.2919,0,0,0
838,1,0,311.812,317.723,-1,-1,-1,-2.24625,0,0,0,1.30692,0,0,0,66.9192,0,0,0
839,1,0,206.611,231.148,-1,-1,-1,1.7953,0,0,0,-1.14585,0,0,0,42.5322,0,0,0
840,1,0,154.219,194.558,-1,-1,-1,2.14877,0,0,0,1.25016,0,0,0,34.2275,0,0,0
841,1,0,265.954,207.758,-1,-1,-1,-0.810828,0,0,0,-0.732073,0,0,0,41.0919,0,0,0
842,1,0,206.484,255.168,-1,-1,-1,-2.38139,0,0,0,2.17534,0,0,0,32.0033,0,0,0
843,2,0,410.658,333.575,47.7224,-1,-1,1.29943,-0.700214,0,0,0.89034,1.10032,0,0,55.9896,7.03137,0,0
844,1,0,237.523,210.666,-1,-1,-1,-1.89876,0,0,0,-0.436369,0,0,0,18.144,0,0,0
845,1,0,227.765,220.672,-1,-1,-1,-0.799848,0,0,0,2.44024,0,0,0,26.3144,0,0,0
846,1,0,142.011,187.782,-1,-1,-1,2.20952,0,0,0,1.6574,0,0,0,22.7922,0,0,0
847,3,0,618.339,577.79,125.813,56.0231,-1,0.718912,-0.725646,1.72114,0,0.634431,-0.961632,-0.0869579,0,97.8832,28.0412,8.40804,0
848,1,0,186.05,238.582,-1,-1,-1,-0.626985,0,0,0,-0.631091,0,0,0,34.605,0,0,0
849,1,0,244.876,264.366,-1,-1,-1,2.22095,0,0,0,-0.901494,0,0,0,31.4,0,0,0
850,2,0,188.581,251.272,107.521,-1,-1,0.907805,1.85747,0,0,0.0864602,2.69786,0,0,19.75,14.7431,0,0
851,1,0,287.652,252.777,-1,-1,-1,1.70714,0,0,0,2.68853,0,0,0,37.9875,0,0,0
852,4,0,160.171,192.436,124.854,94.6472,41.1744,1.12953,-2.24619,-0.204049,-0.899922,-2.82725,0.904357,-1.28838,-2.38442,26.8382,12.1642,13.1845,6.25843
853,2,0,261.448,201.505,136.281,-1,-1,-1.92623,0.427176,0,0,0.612463,-0.668395,0,0,11.7433,13.8118,0,0
854,2,0,284.993,197.125,49.344,-1,-1,1.94119,0.411698,0,0,2.31691,2.13628,0,0,22.6907,9.21184,0,0
855,2,0,450.115,214.089,202.788,-1,-1,1.7145,1.31858,0,0,-0.0911503,-0.176433,0,0,21.1297,21.1387,0,0
856,3,0,249.072,137.826,109.785,36.9285,-1,-0.394737,0.0569889,-0.720822,0,3.04665,-3.01889,2.2237,0,20.145,11.2339,7.31103,0
857,4,0,124.653,68.3181,58.8251,51.6652,38.5242,0.285227,0.125557,-0.639848,-0.40456,2.00087,2.56884,-0.871726,2.78523,12.5294,13.1132,11.9381,7.36642
858,1,0,266.741,282.051,-1,-1,-1,1.81802,0,0,0,2.56842,0,0,0,23.8368,0,0,0
859,2,0,258.22,190.412,140.29,-1,-1,-1.41526,0.417564,0,0,-1.4514,0.359753,0,0,36.3604,6.79039,0,0
860,2,0,142.101,108.265,97.6183,-1,-1,-1.55948,-0.993482,0,0,2.16665,1.93966,0,0,21.0799,16.557,0,0
861,3,0,275.081,227.864,66.4446,42.7963,-1,0.685891,0.504948,1.08689,0,-1.59281,-0.865297,2.86139,0,22.0682,12.2671,9.1197,0
862,3,0,190.597,106.586,72.7341,35.8708,-1,-1.59692,-1.68823,-1.08807,0,-0.458474,1.31376,-0.142061,0,16.5527,10.0122,4.50666,0
863,2,0,393.499,244.545,147.417,-1,-1,0.648524,0.529111,0,0,0.286292,-0.465586,0,0,24.6271,23.1897,0,0
864,1,0,204.297,219.093,-1,-1,-1,-1.14693,0,0,0,-0.943774,0,0,0,21.2665,0,0,0
865,2,0,403.409,330.963,76.4616,-1,-1,1.4601,-0.861316,0,0,1.64026,0.97545,0,0,39.6026,8.45062,0,0
866,1,0,245.189,185.525,-1,-1,-1,-0.707403,0,0,0,-2.55638,0,0,0,19.7539,0,0,0
867,3,0,174.635,181.355,68.1009,52.4968,-1,-0.879392,-1.30375,1.50316,0,-3.13931,1.23025,2.05026,0,20.0419,9.80866,9.15947,0
868,1,0,270.234,201.225,-1,-1,-1,-1.90657,0,0,0,1.12328,0,0,0,12.7123,0,0,0
869,1,0,291.807,317.411,-1,-1,-1,1.61065,0,0,0,1.27256,0,0,0,58.6685,0,0,0
870,2,0,111.422,222.649,121.292,-1,-1,-1.21191,-0.694459,0,0,-0.904986,1.52633,0,0,36.4064,16.9381,0,0
871,1,0,183.18,126.172,-1,-1,-1,-1.3898,0,0,0,-1.03925,0,0,0,22.1365,0,0,0
872,1,0,236.931,218.051,-1,-1,-1,-0.736905,0,0,0,-0.916224,0,0,0,24.7303,0,0,0
873,2,0,216.992,99.7291,85.3629,-1,-1,0.302545,-1.0531,0,0,-1.99648,-1.41923,0,0,16.9067,12.6951,0,0
874,1,0,200.441,35.1185,-1,-1,-1,-0.515552,0,0,0,-0.43196,0,0,0,6.9455,0,0,0
875,2,0,640.993,686.671,36.7304,-1,-1,-0.0277388,1.94136,0,0,0.463386,0.900164,0,0,50.3197,8.66894,0,0
