entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
0,3,80.3874,211.527,105.494,57.7502,-1,-0.150576,0.476979,0.534775,0,-0.873168,2.28916,1.57271,0,21.4732,7.8641,10.5656,0
1,2,250.042,192.366,66.6702,-1,-1,0.231669,0.416935,0.534775,0,-1.48085,-1.05487,1.57271,0,37.6831,5.4465,10.5656,0
2,1,263.454,174.665,-1,-1,-1,1.17354,0.416935,0.534775,0,-1.52891,-1.05487,1.57271,0,17.9749,5.4465,10.5656,0
3,2,224.046,205.499,63.188,-1,-1,1.35108,1.63695,0.534775,0,0.722792,1.13336,1.57271,0,19.9342,7.01929,10.5656,0
4,2,235.754,127.316,120.217,-1,-1,1.15708,-2.29361,0.534775,0,-0.64657,-1.51041,1.57271,0,29.8235,11.4433,10.5656,0
5,3,290.125,252.939,61.3402,35.7552,-1,1.68946,1.95625,-1.84912,0,-2.75832,-0.489204,2.9577,0,30.1083,9.10558,5.06953,0
6,1,137.23,188.598,-1,-1,-1,1.49714,1.95625,-1.84912,0,-2.72743,-0.489204,2.9577,0,26.2724,9.10558,5.06953,0
7,2,503.97,453.707,76.3927,-1,-1,-1.52639,-1.96279,-1.84912,0,-1.39078,-0.492695,2.9577,0,43.7437,11.109,5.06953,0
8,2,227.329,248.802,42.7742,-1,-1,-2.1555,0.266089,-1.84912,0,-2.74406,1.41147,2.9577,0,9.0845,8.11419,5.06953,0
9,2,285.616,195.242,116.853,-1,-1,-0.64224,2.36652,-1.84912,0,-1.66684,-0.737634,2.9577,0,17.7427,5.92222,5.06953,0
10,2,200.991,168.055,40.8624,-1,-1,2.27827,0.801029,-1.84912,0,2.62999,-2.80863,2.9577,0,10.0086,3.72924,5.06953,0
11,1,210.207,231.63,-1,-1,-1,-1.25575,0.801029,-1.84912,0,-2.57081,-2.80863,2.9577,0,29.9332,3.72924,5.06953,0
12,2,290.779,247.071,70.4419,-1,-1,0.27218,-0.0967458,-1.84912,0,1.88903,1.13482,2.9577,0,23.3048,13.1062,5.06953,0
13,3,223.187,175.118,90.6992,70.7334,-1,0.866314,0.31256,-1.2353,0,-2.21819,-1.42727,1.70731,0,21.3614,11.7518,12.4362,0
14,1,166.296,170.561,-1,-1,-1,-0.681234,0.31256,-1.2353,0,-1.31762,-1.42727,1.70731,0,24.7905,11.7518,12.4362,0
15,3,212.842,156.621,69.8015,56.2694,-1,-0.720948,-2.29685,0.125604,0,-1.00124,2.94186,-1.46032,0,29.2706,9.22402,11.4641,0
16,1,176.731,202.037,-1,-1,-1,0.872872,-2.29685,0.125604,0,-0.059311,2.94186,-1.46032,0,25.3645,9.22402,11.4641,0
17,2,145.114,173.149,36.9908,-1,-1,0.471723,-2.02535,0.125604,0,-2.92288,1.27044,-1.46032,0,28.9326,6.9279,11.4641,0
18,1,241.396,203.039,-1,-1,-1,0.409039,-2.02535,0.125604,0,3.01467,1.27044,-1.46032,0,19.879,6.9279,11.4641,0
19,2,227.767,138.638,77.8115,-1,-1,-0.438575,-0.708837,0.125604,0,-2.63865,2.7322,-1.46032,0,19.8917,12.6312,11.4641,0
20,1,231.865,212.597,-1,-1,-1,-1.7393,-0.708837,0.125604,0,2.88479,2.7322,-1.46032,0,25.9266,12.6312,11.4641,0
21,1,279.297,272.742,-1,-1,-1,-0.548799,-0.708837,0.125604,0,-0.643599,2.7322,-1.46032,0,28.5712,12.6312,11.4641,0
22,0,244.19,-1,-1,-1,-1,-0.548799,-0.708837,0.125604,0,-0.643599,2.7322,-1.46032,0,28.5712,12.6312,11.4641,0
23,3,412.647,335.041,294.025,60.9956,-1,1.18232,0.835679,0.699664,0,-1.79723,0.171531,-0.756399,0,34.2815,21.619,8.4537,0
24,1,262.693,278.051,-1,-1,-1,0.232515,0.835679,0.699664,0,2.67371,0.171531,-0.756399,0,24.5601,21.619,8.4537,0
25,2,264.007,187.225,92.922,-1,-1,-0.861824,-0.525457,0.699664,0,0.0433011,-0.2771,-0.756399,0,16.3961,7.79077,8.4537,0
26,1,254.186,322.209,-1,-1,-1,-0.880494,-0.525457,0.699664,0,-2.661,-0.2771,-0.756399,0,22.0797,7.79077,8.4537,0
27,1,299.353,290.069,-1,-1,-1,1.58939,-0.525457,0.699664,0,0.649773,-0.2771,-0.756399,0,28.3588,7.79077,8.4537,0
28,1,265.742,201.934,-1,-1,-1,0.203067,-0.525457,0.699664,0,0.714256,-0.2771,-0.756399,0,14.0134,7.79077,8.4537,0
29,3,137.336,153.001,36.3716,35.649,-1,-2.01179,0.117661,-1.48411,0,-2.19142,0.278226,-1.95217,0,11.3845,6.71818,5.62476,0
30,4,381.324,326.921,126.067,53.333,46.9252,-0.441506,-0.425053,-1.34272,1.29466,-0.658308,-1.12171,-2.78802,-0.126015,47.7222,17.1754,6.76654,7.55078
31,2,401.041,226.605,205.727,-1,-1,1.12093,0.60097,-1.34272,1.29466,1.55934,1.9841,-2.78802,-0.126015,36.135,25.2804,6.76654,7.55078
32,1,347.74,294.232,-1,-1,-1,-0.679271,0.60097,-1.34272,1.29466,1.08217,1.9841,-2.78802,-0.126015,35.1132,25.2804,6.76654,7.55078
33,2,247.711,160.047,89.8699,-1,-1,-1.98993,-1.73529,-1.34272,1.29466,-1.24168,-1.70108,-2.78802,-0.126015,27.0222,14.5582,6.76654,7.55078
34,2,220.121,169.227,45.5756,-1,-1,0.633271,0.105917,-1.34272,1.29466,1.0598,0.952201,-2.78802,-0.126015,13.7583,9.27209,6.76654,7.55078
35,2,328.425,277.933,111.555,-1,-1,0.449244,0.750494,-1.34272,1.29466,-2.73803,-1.54431,-2.78802,-0.126015,17.6373,10.6342,6.76654,7.55078
36,3,291.597,257.66,94.4344,64.0635,-1,1.78721,-0.00142286,1.07903,1.29466,-1.72998,-2.57432,2.79219,-0.126015,23.787,21.8452,8.1704,7.55078
37,1,258.033,217.453,-1,-1,-1,-0.404951,-0.00142286,1.07903,1.29466,0.814796,-2.57432,2.79219,-0.126015,38.8814,21.8452,8.1704,7.55078
38,1,189.518,181.559,-1,-1,-1,-1.55295,-0.00142286,1.07903,1.29466,-1.01858,-2.57432,2.79219,-0.126015,22.8413,21.8452,8.1704,7.55078
39,2,362.869,241.559,117.963,-1,-1,1.38629,0.757763,1.07903,1.29466,-1.25019,-1.4917,2.79219,-0.126015,32.4491,12.5609,8.1704,7.55078
40,3,141.428,176.703,175.016,79.9285,-1,0.97843,-1.10878,-1.57117,1.29466,-1.36087,2.42017,1.99846,-0.126015,24.0861,20.888,8.70898,7.55078
41,3,235.405,212.763,51.3005,39.1323,-1,-2.10773,-0.987878,2.15075,1.29466,1.23165,2.3359,2.73764,-0.126015,23.4918,3.62761,5.65701,7.55078
42,3,135.707,525.435,418.355,41.4906,-1,2.26174,-0.759603,-1.37657,1.29466,2.62719,-0.816806,1.23492,-0.126015,24.9512,73.2853,5.8388,7.55078
43,3,458.286,501.044,120.175,77.1949,-1,0.309379,0.374363,0.0579796,1.29466,2.84517,-0.888721,-2.55872,-0.126015,46.9336,13.1086,10.6694,7.55078
44,1,245.009,295.617,-1,-1,-1,0.19378,0.374363,0.0579796,1.29466,0.741048,-0.888721,-2.55872,-0.126015,11.7699,13.1086,10.6694,7.55078
45,1,250.568,247.169,-1,-1,-1,0.898046,0.374363,0.0579796,1.29466,0.0350838,-0.888721,-2.55872,-0.126015,22.2763,13.1086,10.6694,7.55078
46,2,246.754,205.663,46.1485,-1,-1,-0.137464,-0.53354,0.0579796,1.29466,2.21585,2.80955,-2.55872,-0.126015,37.93,9.76401,10.6694,7.55078
47,1,322.517,345.578,-1,-1,-1,-0.532457,-0.53354,0.0579796,1.29466,-0.729299,2.80955,-2.55872,-0.126015,10.567,9.76401,10.6694,7.55078
48,2,801.631,731.442,100.479,-1,-1,-0.690444,2.23947,0.0579796,1.29466,1.00861,1.12417,-2.55872,-0.126015,51.6944,13.255,10.6694,7.55078
49,3,300.443,164.459,119.079,47.1586,-1,-0.495798,0.0819772,-2.39878,1.29466,-1.81172,-2.92442,-1.39131,-0.126015,30.2551,15.6248,5.97413,7.55078
50,1,269.956,284.523,-1,-1,-1,-1.73686,0.0819772,-2.39878,1.29466,-0.482553,-2.92442,-1.39131,-0.126015,46.1231,15.6248,5.97413,7.55078
51,1,198.299,206.609,-1,-1,-1,-2.03684,0.0819772,-2.39878,1.29466,-0.19317,-2.92442,-1.39131,-0.126015,18.4067,15.6248,5.97413,7.55078
52,1,271.889,285.338,-1,-1,-1,0.663717,0.0819772,-2.39878,1.29466,-1.81407,-2.92442,-1.39131,-0.126015,22.856,15.6248,5.97413,7.55078
53,2,171.672,149.329,47.2978,-1,-1,0.880349,0.453562,-2.39878,1.29466,-0.188435,-0.0246309,-1.39131,-0.126015,13.6347,11.7888,5.97413,7.55078
54,2,132.821,209.59,76.1743,-1,-1,0.184983,1.65291,-2.39878,1.29466,2.4168,-0.785964,-1.39131,-0.126015,34.6451,9.75565,5.97413,7.55078
55,1,217.056,246.383,-1,-1,-1,0.00108454,1.65291,-2.39878,1.29466,-0.418775,-0.785964,-1.39131,-0.126015,33.1994,9.75565,5.97413,7.55078
56,2,340.99,193.774,151.779,-1,-1,0.346909,0.0575408,-2.39878,1.29466,-1.91656,-2.26767,-1.39131,-0.126015,24.8209,16.7355,5.97413,7.55078
57,1,249.026,235.856,-1,-1,-1,-0.527504,0.0575408,-2.39878,1.29466,1.78471,-2.26767,-1.39131,-0.126015,37.3206,16.7355,5.97413,7.55078
58,2,310.64,391.188,78.2818,-1,-1,-0.246624,-1.93448,-2.39878,1.29466,-1.96212,1.79616,-1.39131,-0.126015,27.0612,11.28,5.97413,7.55078
59,3,222.611,140.519,97.8171,71.6073,-1,-1.26622,-2.15151,-1.59714,1.29466,-1.01301,-2.5721,-2.70265,-0.126015,17.6972,16.373,17.9695,7.55078
60,2,221.554,156.958,55.9178,-1,-1,0.867218,2.34041,-1.59714,1.29466,1.38492,1.32406,-2.70265,-0.126015,23.1596,6.74602,17.9695,7.55078
61,1,374.036,346.857,-1,-1,-1,2.0306,2.34041,-1.59714,1.29466,-0.496913,1.32406,-2.70265,-0.126015,27.4716,6.74602,17.9695,7.55078
62,1,267.781,229.411,-1,-1,-1,1.80946,2.34041,-1.59714,1.29466,0.48716,1.32406,-2.70265,-0.126015,19.4681,6.74602,17.9695,7.55078
63,1,186.238,155.647,-1,-1,-1,1.5273,2.34041,-1.59714,1.29466,-0.665918,1.32406,-2.70265,-0.126015,26.5747,6.74602,17.9695,7.55078
64,2,180.609,196.375,36.1421,-1,-1,2.1267,-1.93793,-1.59714,1.29466,2.83625,-1.11913,-2.70265,-0.126015,21.4063,5.67959,17.9695,7.55078
65,3,84.9684,160.129,158.226,51.0682,-1,-2.22618,-0.00176226,-1.42621,1.29466,-1.00426,2.73674,1.62732,-0.126015,14.6427,38.7085,6.75262,7.55078
66,1,193.059,200.475,-1,-1,-1,-0.149869,-0.00176226,-1.42621,1.29466,-3.03133,2.73674,1.62732,-0.126015,21.2341,38.7085,6.75262,7.55078
67,1,351.448,392.731,-1,-1,-1,0.718305,-0.00176226,-1.42621,1.29466,-1.23911,2.73674,1.62732,-0.126015,23.1687,38.7085,6.75262,7.55078
68,4,555.912,313.714,159.374,86.6527,78.7359,0.625225,2.02486,-0.169079,-1.54423,0.257501,-0.534278,0.135872,1.04047,38.4239,22.7125,15.8471,10.6493
69,1,198.866,215.186,-1,-1,-1,1.19586,2.02486,-0.169079,-1.54423,-0.919428,-0.534278,0.135872,1.04047,25.0072,22.7125,15.8471,10.6493
70,3,921.371,682.498,362.847,52.8998,-1,-1.0527,0.92241,-1.24437,-1.54423,-0.985788,-1.82907,-0.23333,1.04047,34.6878,22.7373,12.952,10.6493
71,2,263.574,209.934,164.512,-1,-1,0.719918,1.97487,-1.24437,-1.54423,0.242605,1.76854,-0.23333,1.04047,26.128,15.1481,12.952,10.6493
72,2,133.013,278.825,199.117,-1,-1,2.15501,0.374776,-1.24437,-1.54423,1.0447,-1.65116,-0.23333,1.04047,12.3692,22.3357,12.952,10.6493
73,2,367.783,258.443,148.764,-1,-1,1.16781,2.24017,-1.24437,-1.54423,0.259661,1.26662,-0.23333,1.04047,23.4319,15.7817,12.952,10.6493
74,1,219.299,207.856,-1,-1,-1,1.68173,2.24017,-1.24437,-1.54423,-0.400469,1.26662,-0.23333,1.04047,29.4195,15.7817,12.952,10.6493
75,2,386.361,232.224,153.83,-1,-1,-0.809433,0.674481,-1.24437,-1.54423,-1.24707,-2.14754,-0.23333,1.04047,22.0156,20.7588,12.952,10.6493
76,3,273.19,209.17,89.7953,89.2989,-1,-0.595237,-1.28948,-1.17938,-1.54423,-0.304891,0.406176,-1.81937,1.04047,18.1302,11.1401,18.1367,10.6493
77,3,461.133,272.377,105.268,61.9539,-1,-1.17,-0.239055,1.74264,-1.54423,1.97948,1.9086,1.94905,1.04047,31.18,5.83427,6.85459,10.6493
78,3,85.6264,210.459,139.745,47.7001,-1,-1.26842,0.246934,-0.859821,-1.54423,1.73505,-1.1926,-2.73258,1.04047,15.8038,15.3828,8.69364,10.6493
79,1,221.348,152.671,-1,-1,-1,-0.643493,0.246934,-0.859821,-1.54423,-0.194328,-1.1926,-2.73258,1.04047,22.0998,15.3828,8.69364,10.6493
80,1,220.582,183.838,-1,-1,-1,-1.55435,0.246934,-0.859821,-1.54423,1.37282,-1.1926,-2.73258,1.04047,19.4868,15.3828,8.69364,10.6493
81,2,543.952,403.602,175.043,-1,-1,-1.81475,-2.35296,-0.859821,-1.54423,1.12765,1.82418,-2.73258,1.04047,80.0023,22.8211,8.69364,10.6493
82,1,283.664,259.357,-1,-1,-1,0.0676676,-2.35296,-0.859821,-1.54423,-0.751465,1.82418,-2.73258,1.04047,30.7688,22.8211,8.69364,10.6493
83,5,132.697,207.212,159.82,80.6599,79.6736,-0.0682487,0.7184,1.54023,1.94121,2.38563,-0.735537,-0.474369,-0.631661,30.8357,15.4707,13.0315,7.05926
84,3,220.721,281.918,200.144,77.5242,-1,-0.342959,-0.293224,0.524108,1.94121,-0.277051,-2.07884,3.00409,-0.631661,34.1642,12.1933,9.19632,7.05926
85,2,181.546,211.753,39.5842,-1,-1,-1.48434,-1.58819,0.524108,1.94121,1.29011,2.00043,3.00409,-0.631661,38.4093,9.11309,9.19632,7.05926
86,0,201.701,-1,-1,-1,-1,-1.48434,-1.58819,0.524108,1.94121,1.29011,2.00043,3.00409,-0.631661,38.4093,9.11309,9.19632,7.05926
87,2,281.417,280.019,35.9988,-1,-1,-1.60627,1.05344,0.524108,1.94121,1.41898,0.0550118,3.00409,-0.631661,18.7377,6.13921,9.19632,7.05926
88,1,262.74,285.264,-1,-1,-1,-0.860633,1.05344,0.524108,1.94121,-0.163267,0.0550118,3.00409,-0.631661,12.1204,6.13921,9.19632,7.05926
89,2,273.667,174.399,60.299,-1,-1,0.37375,1.49936,0.524108,1.94121,-2.40538,2.6391,3.00409,-0.631661,17.5097,11.1724,9.19632,7.05926
90,1,247.527,215.415,-1,-1,-1,1.64068,1.49936,0.524108,1.94121,-3.05953,2.6391,3.00409,-0.631661,26.6808,11.1724,9.19632,7.05926
91,3,41.5131,282.801,158.201,91.176,-1,1.12007,-0.858884,1.38192,1.94121,-0.481917,2.52394,2.68853,-0.631661,57.0454,17.8405,12.678,7.05926
92,1,168.635,204.959,-1,-1,-1,-0.339076,-0.858884,1.38192,1.94121,-2.25884,2.52394,2.68853,-0.631661,18.9416,17.8405,12.678,7.05926
93,3,328.315,219.226,105.252,35.5669,-1,0.295326,-1.10906,-2.2848,1.94121,-1.34982,-0.457194,-2.07047,-0.631661,22.0788,16.4268,5.68159,7.05926
94,2,442.369,410.315,36.5899,-1,-1,0.268653,-0.799632,-2.2848,1.94121,-1.5329,-1.63254,-2.07047,-0.631661,15.5231,7.97915,5.68159,7.05926
95,1,190.619,202.865,-1,-1,-1,0.988542,-0.799632,-2.2848,1.94121,2.65473,-1.63254,-2.07047,-0.631661,21.3619,7.97915,5.68159,7.05926
96,2,383.47,307.018,68.2111,-1,-1,-1.59439,-1.93322,-2.2848,1.94121,1.64307,1.27607,-2.07047,-0.631661,36.4054,7.49422,5.68159,7.05926
97,3,443.957,488.706,81.6191,38.7811,-1,0.186015,0.849641,1.38979,1.94121,-2.2423,0.545101,-2.20288,-0.631661,62.6387,14.224,6.74707,7.05926
98,5,626.422,569.03,119.052,95.7321,55.8074,0.77329,1.04428,-1.68648,-1.97656,1.14465,-0.712103,0.953025,-1.13358,82.2399,11.1117,12.39,9.85771
99,1,224.444,225.926,-1,-1,-1,0.850218,1.04428,-1.68648,-1.97656,0.305403,-0.712103,0.953025,-1.13358,27.0519,11.1117,12.39,9.85771
100,1,1051.92,1101.95,-1,-1,-1,-1.21386,1.04428,-1.68648,-1.97656,-1.63857,-0.712103,0.953025,-1.13358,55.407,11.1117,12.39,9.85771
101,2,303.843,143.107,142.614,-1,-1,-0.166277,1.25077,-1.68648,-1.97656,0.979574,1.37137,0.953025,-1.13358,29.7122,14.7981,12.39,9.85771
102,3,153.521,249.653,206.986,66.5069,-1,-1.12729,2.07744,-1.65361,-1.97656,2.04599,-1.35756,2.82974,-1.13358,17.0789,25.6038,10.9805,9.85771
103,1,171.853,45.0901,-1,-1,-1,-0.901541,2.07744,-1.65361,-1.97656,1.77426,-1.35756,2.82974,-1.13358,6.11989,25.6038,10.9805,9.85771
104,2,301.004,393.159,133.762,-1,-1,0.830575,0.224104,-1.65361,-1.97656,-0.976992,1.51812,2.82974,-1.13358,30.9186,12.9474,10.9805,9.85771
105,2,252.629,205.15,37.23,-1,-1,0.803046,0.590302,-1.65361,-1.97656,-2.69825,-2.19457,2.82974,-1.13358,33.8732,5.82934,10.9805,9.85771
106,3,198.549,303.679,83.1765,55.1722,-1,2.35396,0.349476,0.409554,-1.97656,1.0862,-1.9191,-2.79189,-1.13358,23.8867,11.4094,9.66387,9.85771
107,1,306.154,88.0117,-1,-1,-1,1.7405,0.349476,0.409554,-1.97656,-2.41045,-1.9191,-2.79189,-1.13358,13.3799,11.4094,9.66387,9.85771
108,1,406.255,438.576,-1,-1,-1,-0.337708,0.349476,0.409554,-1.97656,-0.467707,-1.9191,-2.79189,-1.13358,32.4867,11.4094,9.66387,9.85771
109,2,101.825,192.676,108.341,-1,-1,0.445054,1.86309,0.409554,-1.97656,1.25119,-2.05358,-2.79189,-1.13358,27.6304,5.88809,9.66387,9.85771
110,2,457.541,454.006,121.264,-1,-1,-2.12007,-1.18478,0.409554,-1.97656,0.657649,-0.847323,-2.79189,-1.13358,19.1256,18.6255,9.66387,9.85771
111,1,248.894,252.314,-1,-1,-1,-0.757811,-1.18478,0.409554,-1.97656,2.53943,-0.847323,-2.79189,-1.13358,21.0841,18.6255,9.66387,9.85771
112,1,564.71,601.274,-1,-1,-1,-0.850398,-1.18478,0.409554,-1.97656,1.15248,-0.847323,-2.79189,-1.13358,39.5448,18.6255,9.66387,9.85771
113,4,209.975,152.945,49.136,49.0226,45.5165,0.721524,-0.959893,1.19203,1.20976,-0.400309,2.18609,-0.174964,-0.820311,17.8718,8.70626,8.75038,8.04074
114,2,231.412,186.787,49.7919,-1,-1,0.0245387,-1.58899,1.19203,1.20976,-2.89153,-2.25178,-0.174964,-0.820311,14.1562,10.1299,8.75038,8.04074
115,2,174.841,251.251,43.1498,-1,-1,0.966572,0.754088,1.19203,1.20976,2.60772,-0.749408,-0.174964,-0.820311,49.6625,5.134,8.75038,8.04074
116,2,649.637,686.377,120.047,-1,-1,-2.13727,1.08317,1.19203,1.20976,-2.96472,1.41447,-0.174964,-0.820311,83.0187,13.0436,8.75038,8.04074
117,3,276.03,535.077,293.54,109.235,-1,2.32949,0.574277,2.21086,1.20976,-2.99329,0.484003,-1.7165,-0.820311,28.0881,21.8577,10.5447,8.04074
118,2,123.934,192.146,47.7909,-1,-1,-0.578202,-1.81461,2.21086,1.20976,-2.99166,0.522244,-1.7165,-0.820311,29.7734,5.53155,10.5447,8.04074
119,1,255.98,264.328,-1,-1,-1,0.637169,-1.81461,2.21086,1.20976,-1.68105,0.522244,-1.7165,-0.820311,14.9581,5.53155,10.5447,8.04074
120,2,156.901,233.242,99.6986,-1,-1,0.515942,0.0544048,2.21086,1.20976,2.61871,0.234741,-1.7165,-0.820311,25.5269,13.6719,10.5447,8.04074
121,1,442.904,395.777,-1,-1,-1,2.19384,0.0544048,2.21086,1.20976,1.81379,0.234741,-1.7165,-0.820311,44.7704,13.6719,10.5447,8.04074
122,2,854.109,898.837,46.057,-1,-1,-0.0259526,-1.28842,2.21086,1.20976,2.13145,0.626771,-1.7165,-0.820311,106.283,6.98717,10.5447,8.04074
123,1,174.275,207.912,-1,-1,-1,-1.12949,-1.28842,2.21086,1.20976,-2.5619,0.626771,-1.7165,-0.820311,18.0609,6.98717,10.5447,8.04074
124,3,320.645,150.623,142.815,47.7863,-1,0.0826321,0.306795,0.789042,1.20976,-0.918504,-0.465705,-0.911234,-0.820311,31.3508,18.2354,11.4832,8.04074
125,2,252.943,320.359,40.0609,-1,-1,1.12232,0.795372,0.789042,1.20976,-2.52361,1.23034,-0.911234,-0.820311,37.6174,6.32785,11.4832,8.04074
126,3,606.255,815.584,258.751,36.804,-1,-0.579002,-0.425148,-0.771795,1.20976,2.81955,0.510072,0.165219,-0.820311,30.8618,55.2216,7.47269,8.04074
127,1,209.544,230.548,-1,-1,-1,-1.38092,-0.425148,-0.771795,1.20976,0.12461,0.510072,0.165219,-0.820311,31.6177,55.2216,7.47269,8.04074
128,3,221.471,216.087,75.997,55.7146,-1,0.532596,1.8255,1.80858,1.20976,0.935689,2.22353,-1.73916,-0.820311,42.22,10.5113,8.48417,8.04074
129,1,209.583,196.171,-1,-1,-1,1.38308,1.8255,1.80858,1.20976,-0.806536,2.22353,-1.73916,-0.820311,30.3051,10.5113,8.48417,8.04074
130,2,753.034,517.336,235.272,-1,-1,1.88624,0.318372,1.80858,1.20976,0.598843,1.19268,-1.73916,-0.820311,48.7525,26.2473,8.48417,8.04074
131,3,261.613,125.592,84.5279,46.6534,-1,0.141549,0.959485,0.700609,1.20976,0.403815,0.393419,0.773367,-0.820311,19.4903,9.52492,7.16509,8.04074
132,4,165.445,128.71,111.151,103.298,42.389,0.265674,-1.02555,1.68384,1.65067,1.70557,-1.60195,1.87753,0.977429,10.1634,13.4176,15.6505,8.68208
133,1,231.491,165.892,-1,-1,-1,0.486941,-1.02555,1.68384,1.65067,-0.0845391,-1.60195,1.87753,0.977429,24.6859,13.4176,15.6505,8.68208
134,2,201.369,117.061,83.1257,-1,-1,0.751361,1.32054,1.68384,1.65067,2.3966,1.91667,1.87753,0.977429,14.5654,13.6663,15.6505,8.68208
135,2,276.625,184.128,99.2446,-1,-1,-1.57423,-0.501808,1.68384,1.65067,-0.404191,-0.776538,1.87753,0.977429,14.9928,14.9839,15.6505,8.68208
136,1,205.035,68.52,-1,-1,-1,-1.15841,-0.501808,1.68384,1.65067,1.46836,-0.776538,1.87753,0.977429,14.3515,14.9839,15.6505,8.68208
137,1,199.72,196.984,-1,-1,-1,2.1016,-0.501808,1.68384,1.65067,-2.93525,-0.776538,1.87753,0.977429,27.7584,14.9839,15.6505,8.68208
138,1,174.414,242.37,-1,-1,-1,1.02599,-0.501808,1.68384,1.65067,-2.82528,-0.776538,1.87753,0.977429,41.5207,14.9839,15.6505,8.68208
139,3,590.93,706.631,55.6283,50.6792,-1,-1.68201,-1.89089,-0.380898,1.65067,1.63939,-2.1368,-2.29923,0.977429,39.2543,7.42949,8.88681,8.68208
140,1,287.411,290.949,-1,-1,-1,0.158378,-1.89089,-0.380898,1.65067,2.35848,-2.1368,-2.29923,0.977429,23.8097,7.42949,8.88681,8.68208
141,2,306.96,278.525,36.2188,-1,-1,-0.0494674,1.98839,-0.380898,1.65067,1.55131,2.20684,-2.29923,0.977429,42.1284,7.82196,8.88681,8.68208
142,3,256.679,91.7257,78.1191,49.5825,-1,-0.246942,0.778743,-0.42885,1.65067,2.88264,2.789,-2.26713,0.977429,14.6051,15.3365,7.69524,8.68208
143,2,286.759,176.16,113.044,-1,-1,-0.589716,-0.504142,-0.42885,1.65067,-3.08396,-2.47381,-2.26713,0.977429,18.3844,8.93076,7.69524,8.68208
144,3,299.535,206.441,85.1703,51.0677,-1,0.324019,0.510979,-1.84215,1.65067,1.24045,2.67201,0.212941,0.977429,32.2345,8.4133,6.03084,8.68208
145,1,223.32,235.278,-1,-1,-1,-0.921467,0.510979,-1.84215,1.65067,1.00946,2.67201,0.212941,0.977429,11.5212,8.4133,6.03084,8.68208
146,3,289.328,252.978,102.497,51.6703,-1,0.440373,1.3973,-1.191,1.65067,-1.90788,-2.95332,1.59516,0.977429,39.5044,14.4475,8.38581,8.68208
147,1,246.393,259.718,-1,-1,-1,0.273274,1.3973,-1.191,1.65067,2.49913,-2.95332,1.59516,0.977429,9.13282,14.4475,8.38581,8.68208
148,1,220.298,246.16,-1,-1,-1,1.5243,1.3973,-1.191,1.65067,2.0471,-2.95332,1.59516,0.977429,26.333,14.4475,8.38581,8.68208
149,4,408.846,427.396,315.618,152.383,35.8743,-0.447942,-0.974217,1.35603,0.00775719,-0.565454,-2.21189,1.16564,-0.321443,31.6087,29.3573,24.644,5.82095
150,1,543.506,595.251,-1,-1,-1,0.84976,-0.974217,1.35603,0.00775719,-0.648709,-2.21189,1.16564,-0.321443,23.3617,29.3573,24.644,5.82095
151,4,235.737,176.889,172.686,52.7677,45.6952,2.24299,1.62926,-1.46957,0.219365,-2.77278,-1.87028,-1.96761,-2.98614,16.9993,22.6545,6.71249,5.17761
152,3,511.511,635.506,209.868,119.669,-1,-0.316135,1.4125,-0.604421,0.219365,1.95678,-0.842082,1.43324,-2.98614,87.6124,26.4774,10.6186,5.17761
153,1,275.453,277.752,-1,-1,-1,-1.12283,1.4125,-0.604421,0.219365,2.12384,-0.842082,1.43324,-2.98614,19.5366,26.4774,10.6186,5.17761
154,1,182.67,185.869,-1,-1,-1,-1.3275,1.4125,-0.604421,0.219365,0.400791,-0.842082,1.43324,-2.98614,32.9306,26.4774,10.6186,5.17761
155,1,241.13,240.262,-1,-1,-1,-1.20261,1.4125,-0.604421,0.219365,-2.01534,-0.842082,1.43324,-2.98614,18.7852,26.4774,10.6186,5.17761
156,3,282.801,161.968,67.9849,59.7861,-1,0.426891,-0.0610387,1.34755,0.219365,2.76549,2.62698,2.11532,-2.98614,10.5533,11.4809,10.1263,5.17761
157,1,302.004,305.724,-1,-1,-1,2.01403,-0.0610387,1.34755,0.219365,2.11212,2.62698,2.11532,-2.98614,17.2562,11.4809,10.1263,5.17761
158,2,298.2,136.521,85.5943,-1,-1,1.33611,-1.64413,1.34755,0.219365,0.391392,-0.0402951,2.11532,-2.98614,21.9569,11.9095,10.1263,5.17761
159,1,291.367,241.408,-1,-1,-1,-1.78313,-1.64413,1.34755,0.219365,2.00174,-0.0402951,2.11532,-2.98614,27.7897,11.9095,10.1263,5.17761
160,1,298.834,361.897,-1,-1,-1,-1.42103,-1.64413,1.34755,0.219365,1.21278,-0.0402951,2.11532,-2.98614,27.4398,11.9095,10.1263,5.17761
161,1,268.179,260.851,-1,-1,-1,-0.218163,-1.64413,1.34755,0.219365,1.09987,-0.0402951,2.11532,-2.98614,28.6293,11.9095,10.1263,5.17761
162,2,213.118,145.912,97.3199,-1,-1,1.80503,2.21283,1.34755,0.219365,2.05695,2.17444,2.11532,-2.98614,23.2938,8.2999,10.1263,5.17761
