entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
165,2,223.396,229.853,45.6123,-1,-1,-0.772822,-2.15866,2.26738,-0.736452,2.32856,1.07627,1.45734,-1.84393,47.2892,9.52397,15.7105,10.2988
166,3,230.85,134.002,103.648,36.7982,-1,0.439667,0.0286579,-1.66503,-0.736452,0.677258,0.605953,-1.26628,-1.84393,14.4167,12.743,6.84671,10.2988
167,3,279.793,161.23,87.6304,84.9967,-1,0.459235,-2.00032,-0.0821306,-0.736452,-2.81039,-0.0592625,-0.846853,-1.84393,17.3518,9.88835,17.5899,10.2988
168,3,258.021,206.431,201.165,151.83,-1,0.765065,2.34892,0.295868,-0.736452,-0.0222989,-2.45922,-0.21758,-1.84393,29.0689,16.12,20.9945,10.2988
169,2,313.6,275.324,43.1101,-1,-1,-1.64674,-1.70425,0.295868,-0.736452,2.05209,0.802017,-0.21758,-1.84393,34.6985,10.7071,20.9945,10.2988
170,2,212.131,168.297,83.4539,-1,-1,-1.98287,-2.25711,0.295868,-0.736452,-1.31337,-0.0950948,-0.21758,-1.84393,26.2988,13.0378,20.9945,10.2988
171,1,276.057,298.678,-1,-1,-1,0.635774,-2.25711,0.295868,-0.736452,1.99731,-0.0950948,-0.21758,-1.84393,51.8262,13.0378,20.9945,10.2988
172,2,106.888,229.65,57.5082,-1,-1,1.12353,2.18502,0.295868,-0.736452,2.22856,-0.674924,-0.21758,-1.84393,22.5231,7.62915,20.9945,10.2988
173,2,165.679,167.548,75.0365,-1,-1,1.04417,0.551791,0.295868,-0.736452,-0.902671,-2.12055,-0.21758,-1.84393,19.3748,9.24145,20.9945,10.2988
174,1,370.909,363.421,-1,-1,-1,-1.22891,0.551791,0.295868,-0.736452,-1.55476,-2.12055,-0.21758,-1.84393,28.1996,9.24145,20.9945,10.2988
175,1,314.566,354.411,-1,-1,-1,-2.04575,0.551791,0.295868,-0.736452,1.23234,-2.12055,-0.21758,-1.84393,25.9491,9.24145,20.9945,10.2988
176,1,334.968,358.441,-1,-1,-1,-0.333098,0.551791,0.295868,-0.736452,-2.15238,-2.12055,-0.21758,-1.84393,48.772,9.24145,20.9945,10.2988
177,2,231.563,99.7299,58.3831,-1,-1,-0.50605,-0.0633715,0.295868,-0.736452,-1.85147,-2.3489,-0.21758,-1.84393,15.9109,6.71758,20.9945,10.2988
178,2,351.694,348.427,43.2588,-1,-1,1.62862,-1.93633,0.295868,-0.736452,-2.76381,-1.72372,-0.21758,-1.84393,17.9477,6.10563,20.9945,10.2988
179,3,248.828,163.667,93.8948,69.4213,-1,0.662989,-1.80255,1.61287,-0.736452,0.516437,2.77429,0.629536,-1.84393,41.8012,15.4608,15.2274,10.2988
180,1,251.616,234.504,-1,-1,-1,-0.00791784,-1.80255,1.61287,-0.736452,0.0171377,2.77429,0.629536,-1.84393,14.027,15.4608,15.2274,10.2988
181,1,182.533,211.845,-1,-1,-1,0.847894,-1.80255,1.61287,-0.736452,0.793241,2.77429,0.629536,-1.84393,28.945,15.4608,15.2274,10.2988
182,2,248.62,199.216,167.173,-1,-1,2.09212,2.13615,1.61287,-0.736452,-1.52095,0.276726,0.629536,-1.84393,13.9269,14.3181,15.2274,10.2988
183,2,237.735,176.779,36.4964,-1,-1,1.06993,0.488472,1.61287,-0.736452,-0.483303,-0.699493,0.629536,-1.84393,23.5325,5.61012,15.2274,10.2988
184,1,218.339,260.403,-1,-1,-1,-1.8129,0.488472,1.61287,-0.736452,-2.9445,-0.699493,0.629536,-1.84393,36.248,5.61012,15.2274,10.2988
185,4,137.35,159.713,52.7676,46.151,39.5898,-0.326091,0.232441,-0.468894,0.0579207,-0.900964,1.3672,2.48179,-0.296849,17.8411,6.74586,7.58807,5.35963
186,3,261.664,225.897,51.4451,50.6945,-1,0.5151,0.386447,1.29168,0.0579207,1.1583,3.13398,1.35741,-0.296849,25.4946,9.36533,7.77358,5.35963
187,3,265.959,256.703,45.1727,39.8942,-1,0.269494,-2.39833,1.73827,0.0579207,-1.3551,-1.19924,2.71358,-0.296849,14.4093,4.85333,7.16846,5.35963
188,3,302.904,519.094,91.7555,39.3958,-1,0.365615,0.429178,-1.5756,0.0579207,1.78294,-0.806111,-1.61424,-0.296849,62.9958,10.9684,8.08695,5.35963
189,1,243.796,206.952,-1,-1,-1,2.38383,0.429178,-1.5756,0.0579207,2.75997,-0.806111,-1.61424,-0.296849,19.0894,10.9684,8.08695,5.35963
190,2,129.129,229.417,44.5041,-1,-1,0.716068,0.821134,-1.5756,0.0579207,-0.677999,2.42185,-1.61424,-0.296849,28.7516,10.4977,8.08695,5.35963
191,3,264.132,124.923,115.223,41.7305,-1,-1.61416,-1.53545,-1.47518,0.0579207,2.10736,2.67605,-3.0087,-0.296849,22.0321,17.903,6.7746,5.35963
192,2,229.104,413.286,220.697,-1,-1,-1.63714,0.607741,-1.47518,0.0579207,0.517132,-1.99415,-3.0087,-0.296849,29.659,17.6822,6.7746,5.35963
193,3,223.905,102.619,75.9264,35.4787,-1,-0.0203856,-1.45316,2.17744,0.0579207,2.04897,0.968692,2.31369,-0.296849,16.5358,13.0719,6.38031,5.35963
194,1,180.611,175.685,-1,-1,-1,-0.321944,-1.45316,2.17744,0.0579207,-0.885684,0.968692,2.31369,-0.296849,17.3818,13.0719,6.38031,5.35963
195,4,130.791,162.426,150.212,63.6101,54.3327,1.88174,2.34563,1.25922,1.56041,0.734903,-1.31413,1.1138,-2.86315,25.6702,17.1601,8.72539,5.47716
196,5,250.167,218.467,191.399,107.401,76.8492,-0.448385,0.497047,2.34268,-1.69523,0.799638,-0.786937,2.56429,1.32057,35.0074,22.7787,15.0771,6.41349
197,1,212.975,236.224,-1,-1,-1,1.98724,0.497047,2.34268,-1.69523,-0.998303,-0.786937,2.56429,1.32057,20.3417,22.7787,15.0771,6.41349
198,4,294.47,132.892,103.816,46.9872,38.1033,-0.768495,-1.53449,-0.752254,2.09744,-1.57007,-1.36646,-0.376165,-2.7884,16.8237,9.57254,7.52345,5.15664
199,2,220.511,203.654,37.8094,-1,-1,2.11545,1.77579,-0.752254,2.09744,1.07043,-1.95242,-0.376165,-2.7884,24.6726,7.26633,7.52345,5.15664
200,1,242.619,346.383,-1,-1,-1,0.256261,1.77579,-0.752254,2.09744,0.694851,-1.95242,-0.376165,-2.7884,35.1612,7.26633,7.52345,5.15664
201,1,150.701,165.949,-1,-1,-1,0.551413,1.77579,-0.752254,2.09744,-2.94056,-1.95242,-0.376165,-2.7884,16.4791,7.26633,7.52345,5.15664
202,3,139.909,214.672,116.18,48.8359,-1,2.34135,2.03141,1.86927,2.09744,2.68114,0.489702,-1.66988,-2.7884,12.5347,12.6433,5.38676,5.15664
203,3,270.664,273.192,83.1564,69.0169,-1,1.91357,1.75539,-0.320063,2.09744,0.933394,0.438272,-2.23865,-2.7884,22.9862,7.04972,8.66905,5.15664
204,1,211.668,196.214,-1,-1,-1,0.299152,1.75539,-0.320063,2.09744,-1.98076,0.438272,-2.23865,-2.7884,27.3061,7.04972,8.66905,5.15664
205,1,350.495,326.262,-1,-1,-1,1.68763,1.75539,-0.320063,2.09744,-1.00682,0.438272,-2.23865,-2.7884,69.1055,7.04972,8.66905,5.15664
206,1,500.722,486.056,-1,-1,-1,-2.08688,1.75539,-0.320063,2.09744,-1.54049,0.438272,-2.23865,-2.7884,33.0939,7.04972,8.66905,5.15664
207,3,178.492,237.132,98.1445,35.4041,-1,0.739374,1.14588,0.657655,2.09744,1.32519,-1.36815,-1.39678,-2.7884,50.2424,14.4321,6.17885,5.15664
208,2,230.754,230.974,56.3739,-1,-1,1.21895,-0.972571,0.657655,2.09744,1.72274,-2.88419,-1.39678,-2.7884,30.6535,9.01487,6.17885,5.15664
209,2,211.955,317.734,76.9239,-1,-1,-1.86087,-2.22687,0.657655,2.09744,0.912352,-2.05376,-1.39678,-2.7884,25.4614,13.8684,6.17885,5.15664
210,3,107.001,140.478,85.6696,69.5397,-1,-1.01793,-1.72462,-0.609274,2.09744,-2.24018,1.05083,-2.41551,-2.7884,21.8306,6.50509,8.38454,5.15664
211,2,204.896,247.225,37.6084,-1,-1,1.10861,0.861846,-0.609274,2.09744,-3.05529,0.974265,-2.41551,-2.7884,28.7311,6.11987,8.38454,5.15664
212,2,424.59,408.286,35.9992,-1,-1,0.944048,0.444776,-0.609274,2.09744,0.0675066,0.300077,-2.41551,-2.7884,54.6169,6.44129,8.38454,5.15664
213,1,227.428,242.922,-1,-1,-1,0.309037,0.444776,-0.609274,2.09744,3.13835,0.300077,-2.41551,-2.7884,22.7512,6.44129,8.38454,5.15664
214,4,456.985,175.331,164.809,99.3536,61.1275,-1.32718,-2.18519,-1.71007,0.0504211,-2.56522,-1.5971,-1.678,-1.91378,20.2937,18.2177,12.4612,10.325
215,1,223.352,243.014,-1,-1,-1,-1.09622,-2.18519,-1.71007,0.0504211,-0.235684,-1.5971,-1.678,-1.91378,21.4282,18.2177,12.4612,10.325
216,2,202.732,310.434,67.3779,-1,-1,0.230499,-0.381991,-1.71007,0.0504211,1.92612,-0.310959,-1.678,-1.91378,29.1476,14.0565,12.4612,10.325
217,1,860.662,709.532,-1,-1,-1,-0.213125,-0.381991,-1.71007,0.0504211,-2.05799,-0.310959,-1.678,-1.91378,113.485,14.0565,12.4612,10.325
218,1,250.933,310.176,-1,-1,-1,0.111152,-0.381991,-1.71007,0.0504211,0.253567,-0.310959,-1.678,-1.91378,27.3131,14.0565,12.4612,10.325
219,2,292.745,173.948,126.615,-1,-1,1.04548,1.93789,-1.71007,0.0504211,2.94701,-2.4432,-1.678,-1.91378,16.1405,18.811,12.4612,10.325
220,0,201.234,-1,-1,-1,-1,1.04548,1.93789,-1.71007,0.0504211,2.94701,-2.4432,-1.678,-1.91378,16.1405,18.811,12.4612,10.325
221,1,445.221,444.232,-1,-1,-1,-0.510858,1.93789,-1.71007,0.0504211,3.07569,-2.4432,-1.678,-1.91378,21.187,18.811,12.4612,10.325
222,1,445.221,444.232,-1,-1,-1,-0.510858,1.93789,-1.71007,0.0504211,3.07569,-2.4432,-1.678,-1.91378,21.187,18.811,12.4612,10.325
223,3,187.646,154.528,57.4264,40.796,-1,0.797143,0.545857,-1.81287,0.0504211,0.261112,-0.169444,2.63667,-1.91378,18.8092,7.31051,8.36882,10.325
224,2,368.431,269.727,107.157,-1,-1,-0.508136,-0.94882,-1.81287,0.0504211,1.66886,1.00255,2.63667,-1.91378,41.2476,15.1044,8.36882,10.325
225,1,371.72,59.2986,-1,-1,-1,0.365362,-0.94882,-1.81287,0.0504211,-2.93444,1.00255,2.63667,-1.91378,9.41546,15.1044,8.36882,10.325
226,3,327.021,206.684,80.6894,50.6676,-1,1.07039,0.493253,2.10909,0.0504211,-2.69752,2.7374,-2.32669,-1.91378,42.3358,10.4038,5.43497,10.325
227,2,263.154,180.814,89.4806,-1,-1,-1.1724,-1.55689,2.10909,0.0504211,-1.14853,-1.48033,-2.32669,-1.91378,19.6497,9.26264,5.43497,10.325
228,2,406.218,405.196,48.2488,-1,-1,-0.607014,-1.8128,2.10909,0.0504211,-0.948205,-3.00442,-2.32669,-1.91378,43.0662,9.46282,5.43497,10.325
229,1,232.561,240.244,-1,-1,-1,0.761195,-1.8128,2.10909,0.0504211,-3.10974,-3.00442,-2.32669,-1.91378,20.347,9.46282,5.43497,10.325
230,3,252.206,277.768,161.904,72.8191,-1,0.197913,2.09418,-0.141978,0.0504211,0.304465,3.10927,0.783109,-1.91378,29.1561,12.9441,12.9029,10.325
231,2,240.049,268.731,46.218,-1,-1,1.17022,2.00461,-0.141978,0.0504211,-2.21272,0.306989,0.783109,-1.91378,37.593,4.86578,12.9029,10.325
232,3,241.008,155.471,85.1399,67.5607,-1,-1.67306,-0.0055649,0.999299,0.0504211,-1.79447,2.76768,-1.77971,-1.91378,24.0665,15.322,10.6542,10.325
233,3,215.248,270.493,130.509,56.8941,-1,-0.185866,-2.19004,-0.874891,0.0504211,-0.863326,2.30109,-2.11876,-1.91378,42.8293,12.7981,8.23563,10.325
234,5,168.612,178.847,153.916,85.1571,63.0265,-1.49521,1.44791,1.16083,2.39931,1.94885,-0.84648,0.355877,2.80474,13.8383,22.9687,15.2081,10.7088
235,2,256.956,207.887,52.2642,-1,-1,0.146845,0.163186,1.16083,2.39931,0.880993,0.322741,0.355877,2.80474,23.5983,5.6092,15.2081,10.7088
236,0,350.097,-1,-1,-1,-1,0.146845,0.163186,1.16083,2.39931,0.880993,0.322741,0.355877,2.80474,23.5983,5.6092,15.2081,10.7088
237,4,240.351,178.304,111.722,75.8479,54.4077,-0.644812,-1.03194,-1.44359,-1.11249,-3.10732,1.00398,2.42784,-2.86947,15.8767,23.5199,11.6209,7.7631
238,2,164.868,204.13,46.7799,-1,-1,-0.0948127,1.22809,-1.44359,-1.11249,0.311598,-2.19349,2.42784,-2.86947,19.3749,8.11237,11.6209,7.7631
239,2,195.941,217.217,198.842,-1,-1,-1.071,-1.74201,-1.44359,-1.11249,2.14895,-1.86173,2.42784,-2.86947,22.4211,18.4015,11.6209,7.7631
240,3,245.391,269.834,111.78,84.5155,-1,0.241884,-0.586224,-1.69617,-1.11249,0.597563,-2.0633,0.683168,-2.86947,19.8519,15.1798,8.12369,7.7631
241,3,357.071,287.68,53.292,43.211,-1,-1.8809,1.44986,0.175741,-1.11249,-0.428889,-1.32289,-1.34231,-2.86947,25.3237,10.2889,8.48695,7.7631
242,3,156.409,210.091,48.5643,48.5315,-1,0.926692,-0.901156,-1.84708,-1.11249,-2.25156,1.55114,0.405148,-2.86947,22.7817,9.24087,8.1276,7.7631
243,1,194.553,70.1634,-1,-1,-1,2.01971,-0.901156,-1.84708,-1.11249,-2.33682,1.55114,0.405148,-2.86947,10.6096,9.24087,8.1276,7.7631
244,0,178.644,-1,-1,-1,-1,2.01971,-0.901156,-1.84708,-1.11249,-2.33682,1.55114,0.405148,-2.86947,10.6096,9.24087,8.1276,7.7631
245,4,350.742,140.022,134.945,48.8486,44.2501,-1.47949,-0.322049,0.57921,-0.0434216,2.19444,2.35214,2.11473,0.898841,18.7811,12.0756,9.64036,7.6229
246,1,181.698,200.981,-1,-1,-1,0.404268,-0.322049,0.57921,-0.0434216,-1.51762,2.35214,2.11473,0.898841,19.9326,12.0756,9.64036,7.6229
247,0,213.185,-1,-1,-1,-1,0.404268,-0.322049,0.57921,-0.0434216,-1.51762,2.35214,2.11473,0.898841,19.9326,12.0756,9.64036,7.6229
248,1,235.404,229.106,-1,-1,-1,-0.449615,-0.322049,0.57921,-0.0434216,1.68978,2.35214,2.11473,0.898841,20.2331,12.0756,9.64036,7.6229
249,1,163.492,198.956,-1,-1,-1,2.24014,-0.322049,0.57921,-0.0434216,1.60833,2.35214,2.11473,0.898841,23.6674,12.0756,9.64036,7.6229
250,1,279.719,295.613,-1,-1,-1,0.284815,-0.322049,0.57921,-0.0434216,0.124818,2.35214,2.11473,0.898841,20.9354,12.0756,9.64036,7.6229
251,1,323.35,313.774,-1,-1,-1,-2.21683,-0.322049,0.57921,-0.0434216,-0.275375,2.35214,2.11473,0.898841,20.9066,12.0756,9.64036,7.6229
252,2,293.722,234.666,116.077,-1,-1,-1.32771,1.79784,0.57921,-0.0434216,-0.875435,-2.37551,2.11473,0.898841,39.8567,9.57314,9.64036,7.6229
253,1,307.316,317.475,-1,-1,-1,-1.40123,1.79784,0.57921,-0.0434216,0.439846,-2.37551,2.11473,0.898841,33.7777,9.57314,9.64036,7.6229
254,2,256.922,236.134,39.5754,-1,-1,-1.93222,-2.22894,0.57921,-0.0434216,-0.97593,-0.5883,2.11473,0.898841,19.1645,4.09439,9.64036,7.6229
255,1,247.736,242.376,-1,-1,-1,0.832734,-2.22894,0.57921,-0.0434216,0.408258,-0.5883,2.11473,0.898841,19.1033,4.09439,9.64036,7.6229
256,2,262.288,138.486,87.9084,-1,-1,0.824068,1.35052,0.57921,-0.0434216,-1.23936,-1.61197,2.11473,0.898841,34.9986,20.6351,9.64036,7.6229
257,3,276.998,165.34,164.509,37.0763,-1,-0.097449,1.78186,-0.564366,-0.0434216,-0.561465,-2.0014,-0.751015,0.898841,22.6708,20.3982,6.28282,7.6229
258,1,227.538,255.905,-1,-1,-1,0.953435,1.78186,-0.564366,-0.0434216,0.971786,-2.0014,-0.751015,0.898841,24.9642,20.3982,6.28282,7.6229
259,4,170.639,96.0545,77.8271,62.1429,55.4412,-0.680078,-1.87987,-0.0998576,1.74984,-2.03193,1.24414,-2.06158,-2.03569,12.0829,12.7945,8.54815,6.79274
260,1,453.77,500.295,-1,-1,-1,-1.66278,-1.87987,-0.0998576,1.74984,0.0366221,1.24414,-2.06158,-2.03569,66.4043,12.7945,8.54815,6.79274
261,1,398.674,419.785,-1,-1,-1,1.98799,-1.87987,-0.0998576,1.74984,1.08726,1.24414,-2.06158,-2.03569,44.7347,12.7945,8.54815,6.79274
262,1,305.612,231.762,-1,-1,-1,1.46508,-1.87987,-0.0998576,1.74984,-2.81684,1.24414,-2.06158,-2.03569,24.6892,12.7945,8.54815,6.79274
263,5,233.349,183.946,65.6777,45.4999,44.0668,-1.54636,-0.194528,-1.53064,-2.14668,-0.150038,1.19657,1.64667,1.90314,33.5562,14.1021,7.72023,8.30017
264,4,391.218,293.299,120.597,86.0468,37.301,0.537249,-0.0283316,0.20131,-0.0106418,0.238592,0.0927571,-1.70444,-2.13086,25.5439,16.456,11.7227,4.78336
265,1,250.737,262.701,-1,-1,-1,2.2739,-0.0283316,0.20131,-0.0106418,2.42311,0.0927571,-1.70444,-2.13086,16.4452,16.456,11.7227,4.78336
266,1,385.467,407.801,-1,-1,-1,1.20132,-0.0283316,0.20131,-0.0106418,-2.47882,0.0927571,-1.70444,-2.13086,14.7823,16.456,11.7227,4.78336
267,1,197.647,211.242,-1,-1,-1,-1.97044,-0.0283316,0.20131,-0.0106418,-2.57856,0.0927571,-1.70444,-2.13086,23.7439,16.456,11.7227,4.78336
268,2,281.351,193.042,70.9328,-1,-1,1.02679,0.603982,0.20131,-0.0106418,-0.315203,-0.911623,-1.70444,-2.13086,36.9012,14.6814,11.7227,4.78336
269,2,208.245,159.288,69.1833,-1,-1,-1.63623,-0.956142,0.20131,-0.0106418,-0.786829,-0.342295,-1.70444,-2.13086,27.9878,11.8097,11.7227,4.78336
270,1,243.597,287.625,-1,-1,-1,0.945781,-0.956142,0.20131,-0.0106418,-1.90106,-0.342295,-1.70444,-2.13086,16.2157,11.8097,11.7227,4.78336
271,1,316.841,365.765,-1,-1,-1,0.84151,-0.956142,0.20131,-0.0106418,-0.794561,-0.342295,-1.70444,-2.13086,25.0265,11.8097,11.7227,4.78336
272,3,237.782,314.598,166.814,50.2734,-1,1.82638,-0.799364,2.12858,-0.0106418,-1.00477,3.09742,1.77706,-2.13086,50.555,12.972,3.68006,4.78336
273,2,215.84,143.249,57.7124,-1,-1,-1.47265,-1.99921,2.12858,-0.0106418,1.47214,1.03965,1.77706,-2.13086,17.1124,8.75226,3.68006,4.78336
274,2,108.892,148.496,98.0636,-1,-1,-0.450102,-0.0493547,2.12858,-0.0106418,-1.2407,-1.05093,1.77706,-2.13086,21.4104,12.6059,3.68006,4.78336
275,2,269.483,197.588,91.2955,-1,-1,0.694188,1.94194,2.12858,-0.0106418,-2.84739,-1.7376,1.77706,-2.13086,19.0893,14.0113,3.68006,4.78336
276,1,200.707,269.379,-1,-1,-1,-0.577329,1.94194,2.12858,-0.0106418,-2.20342,-1.7376,1.77706,-2.13086,21.0344,14.0113,3.68006,4.78336
277,3,106.774,222.096,205.953,88.2583,-1,-0.676583,1.16422,1.83301,-0.0106418,0.0211516,-2.40304,1.17683,-2.13086,18.0469,36.853,12.9322,4.78336
278,3,296.845,166.345,89.419,49.5229,-1,0.422677,1.04811,-0.567287,-0.0106418,-2.90703,-2.63315,2.36265,-2.13086,26.5885,17.2411,6.83374,4.78336
279,4,216.286,100.111,77.9162,64.7216,47.4501,-0.360763,-1.29457,-1.06422,-0.785641,0.206489,1.18415,0.708007,-1.01684,13.5928,10.6992,9.96216,7.89567
280,1,165.919,200.649,-1,-1,-1,-1.62777,-1.29457,-1.06422,-0.785641,0.883939,1.18415,0.708007,-1.01684,27.899,10.6992,9.96216,7.89567
281,1,393.395,340.533,-1,-1,-1,-1.81181,-1.29457,-1.06422,-0.785641,1.28666,1.18415,0.708007,-1.01684,25.3663,10.6992,9.96216,7.89567
282,2,288.405,221.47,53.937,-1,-1,-1.66981,-0.253118,-1.06422,-0.785641,-0.853024,-0.538248,0.708007,-1.01684,22.566,12.3879,9.96216,7.89567
283,2,246.789,523.182,292.516,-1,-1,-0.0694444,-0.468549,-1.06422,-0.785641,2.38282,-0.346489,0.708007,-1.01684,27.3193,22.2211,9.96216,7.89567
284,1,354.375,364.379,-1,-1,-1,1.62081,-0.468549,-1.06422,-0.785641,-1.10642,-0.346489,0.708007,-1.01684,20.8087,22.2211,9.96216,7.89567
285,3,137.533,190.23,163.465,117.364,-1,1.33279,1.90692,0.0986403,-0.785641,-0.672238,1.72384,-1.44359,-1.01684,20.8703,17.1154,15.4127,7.89567
286,1,274.217,271.384,-1,-1,-1,-0.985162,1.90692,0.0986403,-0.785641,1.33517,1.72384,-1.44359,-1.01684,31.5071,17.1154,15.4127,7.89567
287,3,376.255,271.309,53.602,39.1547,-1,-0.330867,-0.202138,-1.21103,-0.785641,-0.975065,-1.50906,-1.30548,-1.01684,19.4691,8.88393,6.87669,7.89567
288,1,279.872,245.969,-1,-1,-1,0.193583,-0.202138,-1.21103,-0.785641,-1.9243,-1.50906,-1.30548,-1.01684,23.1052,8.88393,6.87669,7.89567
289,1,242.004,206.141,-1,-1,-1,-1.81907,-0.202138,-1.21103,-0.785641,3.04252,-1.50906,-1.30548,-1.01684,23.8535,8.88393,6.87669,7.89567
290,3,148.036,203.967,163.257,133.242,-1,1.4823,-0.595178,1.15173,-0.785641,2.31132,-2.3119,0.0608739,-1.01684,32.1785,37.2972,16.8012,7.89567
291,1,739.076,798.892,-1,-1,-1,-1.00713,-0.595178,1.15173,-0.785641,-1.83833,-2.3119,0.0608739,-1.01684,27.8731,37.2972,16.8012,7.89567
292,1,280.735,199.487,-1,-1,-1,0.679065,-0.595178,1.15173,-0.785641,1.04848,-2.3119,0.0608739,-1.01684,24.699,37.2972,16.8012,7.89567
293,4,329.373,191.36,143.642,73.2591,38.0521,1.72796,0.698118,2.2418,0.089751,-1.52767,-1.56433,2.0201,-1.33181,27.183,21.8973,12.8526,7.38003
294,1,424.842,465.105,-1,-1,-1,-1.92232,0.698118,2.2418,0.089751,1.29713,-1.56433,2.0201,-1.33181,37.555,21.8973,12.8526,7.38003
295,1,210.26,228.613,-1,-1,-1,-0.655057,0.698118,2.2418,0.089751,-1.96864,-1.56433,2.0201,-1.33181,23.7026,21.8973,12.8526,7.38003
296,1,206.85,198.055,-1,-1,-1,0.208384,0.698118,2.2418,0.089751,2.03484,-1.56433,2.0201,-1.33181,23.2631,21.8973,12.8526,7.38003
297,4,371.569,260.796,222.513,67.2349,39.8688,-2.32332,2.31904,-2.24993,-0.0132295,-0.240544,1.04168,-1.69139,1.8404,15.1043,9.6667,9.8871,6.72751
298,2,336.941,535.596,307,-1,-1,-0.0941685,-1.17455,-2.24993,-0.0132295,2.03507,-0.434615,-1.69139,1.8404,45.2401,25.702,9.8871,6.72751
299,2,47.8655,251.958,206.594,-1,-1,-0.922393,0.579329,-2.24993,-0.0132295,-1.16447,1.61667,-1.69139,1.8404,20.1812,24.8826,9.8871,6.72751
300,2,646.016,743.48,85.7792,-1,-1,-1.03469,1.9742,-2.24993,-0.0132295,1.98844,-1.81089,-1.69139,1.8404,126.874,13.362,9.8871,6.72751
301,2,157.61,191.456,40.4583,-1,-1,-0.734087,-1.187,-2.24993,-0.0132295,-2.84055,-0.0977247,-1.69139,1.8404,18.8302,7.66531,9.8871,6.72751
302,5,323.47,276.774,201.4,133.019,110.842,0.823669,0.932885,0.623743,-0.820905,2.0832,-2.46629,2.85564,0.468499,38.1444,17.1509,14.6822,6.36117
303,2,230.761,157.559,61.905,-1,-1,0.0240224,0.0841286,0.623743,-0.820905,3.04744,2.42336,2.85564,0.468499,17.9796,8.39545,14.6822,6.36117
304,2,232.911,180.463,55.1096,-1,-1,-0.679449,-1.30508,0.623743,-0.820905,0.555712,-0.0520102,2.85564,0.468499,18.0544,7.21672,14.6822,6.36117
305,1,384.019,382.807,-1,-1,-1,1.01766,-1.30508,0.623743,-0.820905,1.45307,-0.0520102,2.85564,0.468499,36.2563,7.21672,14.6822,6.36117
306,1,220.358,182.692,-1,-1,-1,-1.37984,-1.30508,0.623743,-0.820905,2.99421,-0.0520102,2.85564,0.468499,21.1921,7.21672,14.6822,6.36117
307,4,336.325,173.181,105.534,96.2713,70.8424,2.04863,1.45528,-0.933958,0.718215,1.11885,-0.441914,1.45646,-0.0490371,18.9507,15.6002,8.95066,16.1575
308,2,601.601,613.445,209.02,-1,-1,0.561807,-2.10295,-0.933958,0.718215,-2.71166,-1.00844,1.45646,-0.0490371,38.4341,34.6158,8.95066,16.1575
309,1,162.929,261.658,-1,-1,-1,-1.5592,-2.10295,-0.933958,0.718215,0.449154,-1.00844,1.45646,-0.0490371,17.3948,34.6158,8.95066,16.1575
310,1,229.676,149.826,-1,-1,-1,-1.69676,-2.10295,-0.933958,0.718215,-1.97463,-1.00844,1.45646,-0.0490371,26.6839,34.6158,8.95066,16.1575
311,3,153.651,239.107,232.295,125.062,-1,-0.298066,0.891898,0.153514,0.718215,-2.35067,1.00158,-2.27205,-0.0490371,43.5624,23.7519,15.2822,16.1575
312,4,117.355,314.042,216.538,69.2604,69.0846,2.1443,-0.210877,1.12901,1.72538,-2.40424,-0.002611,0.7189,1.80925,33.3213,21.4917,9.92185,18.6121
313,2,223.262,114.54,67.3894,-1,-1,-1.85069,-1.92184,1.12901,1.72538,2.26388,2.79636,0.7189,1.80925,19.6616,6.74158,9.92185,18.6121
314,3,195.317,351.305,123.365,71.1836,-1,1.26528,1.19121,0.784593,1.72538,-2.60487,0.264619,-1.1134,1.80925,34.69,16.8007,9.43989,18.6121
315,4,390.469,368.43,300.175,47.0354,44.0009,-0.186298,1.84568,-0.247285,2.37197,-1.14652,-3.10321,-2.64981,0.694636,32.4191,38.5128,7.84052,7.04735
316,4,285.391,213.088,192.469,125.61,106.507,-0.399436,2.28886,-2.08376,-0.598399,0.744914,1.75748,-2.98182,2.98843,16.7167,19.6951,10.8111,12.489
317,1,534.871,410.893,-1,-1,-1,-1.51535,2.28886,-2.08376,-0.598399,1.19198,1.75748,-2.98182,2.98843,32.5088,19.6951,10.8111,12.489
318,2,189.818,143.669,36.1177,-1,-1,-1.29562,0.722169,-2.08376,-0.598399,1.1411,-0.238175,-2.98182,2.98843,24.861,6.75536,10.8111,12.489
319,4,315.841,290.954,139.561,109.011,40.0691,0.982312,1.12685,1.80299,-0.4223,2.59077,0.610522,0.085622,-1.51956,30.9337,12.3301,11.5786,8.64253
320,1,208.56,204.195,-1,-1,-1,0.687424,1.12685,1.80299,-0.4223,-1.88711,0.610522,0.085622,-1.51956,16.6564,12.3301,11.5786,8.64253
321,1,208.56,204.195,-1,-1,-1,0.687424,1.12685,1.80299,-0.4223,-1.88711,0.610522,0.085622,-1.51956,16.6564,12.3301,11.5786,8.64253
322,3,317.162,181.134,138.242,46.5487,-1,-1.65298,-1.20854,-1.90839,-0.4223,-1.88509,-3.0156,-1.42074,-1.51956,24.8189,18.2191,9.37408,8.64253
